Clasificación_D,Nombre de Institución,Measure Names,Measure Values
(e) Institutos Profesionales,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Matrícula Total/ Mts2 contruidos Bibliotecas,99.519553073
(e) Institutos Profesionales,I.P. IPEGE,Matrícula Total/ Mts2 contruidos Bibliotecas,15.296511628
(e) Institutos Profesionales,I.P. INTERNACIONAL DE ARTES CULINARIAS Y SERVICIOS,Matrícula Total/ Mts2 contruidos Bibliotecas,8.965116279
(e) Institutos Profesionales,I.P. INSTITUTO NACIONAL DEL FÚTBOL,Matrícula Total/ Mts2 contruidos Bibliotecas,7.5
(e) Institutos Profesionales,I.P. INACAP,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. IACC,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. HELEN KELLER,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. GUILLERMO SUBERCASEAUX,Matrícula Total/ Mts2 contruidos Bibliotecas,19.202166065
(e) Institutos Profesionales,I.P. ESUCOMEX,Matrícula Total/ Mts2 contruidos Bibliotecas,9.711165049
(e) Institutos Profesionales,I.P. ESCUELA MODERNA DE MÚSICA,Matrícula Total/ Mts2 contruidos Bibliotecas,6.089041096
(e) Institutos Profesionales,I.P. ESCUELA MARINA MERCANTE MAR FUTURO,Matrícula Total/ Mts2 contruidos Bibliotecas,1
(e) Institutos Profesionales,I.P. ESCUELA DE CINE DE CHILE,Matrícula Total/ Mts2 contruidos Bibliotecas,2.511627907
(e) Institutos Profesionales,I.P. ESC. DE CONTADORES AUDITORES DE STGO.,Matrícula Total/ Mts2 contruidos Bibliotecas,8.770053476
(e) Institutos Profesionales,I.P. EATRI,Matrícula Total/ Mts2 contruidos Bibliotecas,4.576271186
(e) Institutos Profesionales,I.P. DUOC UC,Matrícula Total/ Mts2 contruidos Bibliotecas,15.558878215
(e) Institutos Profesionales,I.P. DIEGO PORTALES,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. DEL VALLE CENTRAL,Matrícula Total/ Mts2 contruidos Bibliotecas,10.662436548
(e) Institutos Profesionales,I.P. DE LOS LAGOS,Matrícula Total/ Mts2 contruidos Bibliotecas,8.141809291
(e) Institutos Profesionales,I.P. DE LOS ANGELES,Matrícula Total/ Mts2 contruidos Bibliotecas,0.051546392
(e) Institutos Profesionales,I.P. DE CHILE,Matrícula Total/ Mts2 contruidos Bibliotecas,11.939457203
(e) Institutos Profesionales,I.P. DE ARTES Y COMUNICACIÓN ARCOS,Matrícula Total/ Mts2 contruidos Bibliotecas,12.869415808
(e) Institutos Profesionales,I.P. DE ARTES ESCENICAS KAREN CONNOLLY,Matrícula Total/ Mts2 contruidos Bibliotecas,3.777777778
(e) Institutos Profesionales,I.P. CS. DE LA COMPUTACIÓN ACUARIO DATA,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. CIISA,Matrícula Total/ Mts2 contruidos Bibliotecas,12.3125
(e) Institutos Profesionales,I.P. CHILENO BRITÁNICO,Matrícula Total/ Mts2 contruidos Bibliotecas,1.645454545
(e) Institutos Profesionales,I.P. CARLOS CASANUEVA,Matrícula Total/ Mts2 contruidos Bibliotecas,
(e) Institutos Profesionales,I.P. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total/ Mts2 contruidos Bibliotecas,10.244604317
(e) Institutos Profesionales,I.P. AIEP,Matrícula Total/ Mts2 contruidos Bibliotecas,19.777173913
(e) Institutos Profesionales,I.P. AGRARIO ADOLFO MATTHEI,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total / Mts2 Laboratorios,0.918439716
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total / Mts2 Laboratorios,0.266792810
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total / Mts2 Laboratorios,3.017341040
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total / Mts2 Laboratorios,0.928305400
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total / Mts2 Laboratorios,2.116781465
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total / Mts2 Laboratorios,1.664092664
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total / Mts2 Laboratorios,0.654019293
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total / Mts2 Laboratorios,2.887209302
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total / Mts2 Laboratorios,1.245577523
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total / Mts2 Laboratorios,0.909909910
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total / Mts2 Laboratorios,0.949152542
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total / Mts2 Laboratorios,0.506142506
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total / Mts2 Laboratorios,0.203883495
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total / Mts2 Laboratorios,3.894736842
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total / Mts2 Laboratorios,2.570077386
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total / Mts2 Laboratorios,2.662878788
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total / Mts2 Laboratorios,0.783333333
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total / Mts2 Laboratorios,0.613636364
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total / Mts2 Laboratorios,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total / Mts2 Laboratorios,1.262703963
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / Mts2 Laboratorios,4.513812155
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total / Mts2 Laboratorios,0.093333333
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total / Mts2 Laboratorios,0.661691542
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total / Mts2 Laboratorios,5.022781775
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Mts2 de Terrenos/Matrícula Total,5.136605994
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Mts2 de Terrenos/Matrícula Total,13.081560284
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Mts2 de Terrenos/Matrícula Total,6.022349936
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Mts2 de Terrenos/Matrícula Total,7.028114647
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Mts2 de Terrenos/Matrícula Total,4.876497560
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Mts2 de Terrenos/Matrícula Total,8.078886311
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Mts2 de Terrenos/Matrícula Total,1.371757925
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Mts2 de Terrenos/Matrícula Total,6.549655851
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Mts2 de Terrenos/Matrícula Total,17.004027386
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Mts2 de Terrenos/Matrícula Total,8.649122807
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Mts2 de Terrenos/Matrícula Total,4.379537954
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Mts2 de Terrenos/Matrícula Total,37.232142857
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INACAP,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ICEL,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Mts2 de Terrenos/Matrícula Total,6.5
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Mts2 de Terrenos/Matrícula Total,16.047619048
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Mts2 de Terrenos/Matrícula Total,3.153153153
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Mts2 de Terrenos/Matrícula Total,5.163934426
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Mts2 de Terrenos/Matrícula Total,8.645803698
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Mts2 de Terrenos/Matrícula Total,5.957446809
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Mts2 de Terrenos/Matrícula Total,9.166666667
(f) Centros de Formación Técnica,C.F.T. CENCO,Mts2 de Terrenos/Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Mts2 de Terrenos/Matrícula Total,5.814472956
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Mts2 de Terrenos/Matrícula Total,2.194614443
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Mts2 de Terrenos/Matrícula Total,96.035714286
(f) Centros de Formación Técnica,C.F.T. ALPES,Mts2 de Terrenos/Matrícula Total,5.864661654
(f) Centros de Formación Técnica,C.F.T ENAC,Mts2 de Terrenos/Matrícula Total,0.732394366
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Mts2 de Inmuebles/ Matrícula Total,5.152233867
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Mts2 de Inmuebles/ Matrícula Total,12.244680851
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Mts2 de Inmuebles/ Matrícula Total,2.181353768
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Mts2 de Inmuebles/ Matrícula Total,6.033433634
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Mts2 de Inmuebles/ Matrícula Total,2.363999408
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Mts2 de Inmuebles/ Matrícula Total,5.060324826
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Mts2 de Inmuebles/ Matrícula Total,4.020172911
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Mts2 de Inmuebles/ Matrícula Total,4.002949853
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Mts2 de Inmuebles/ Matrícula Total,8.814337495
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Mts2 de Inmuebles/ Matrícula Total,2.934001671
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Mts2 de Inmuebles/ Matrícula Total,3.508250825
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Mts2 de Inmuebles/ Matrícula Total,14.375
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INACAP,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ICEL,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Mts2 de Inmuebles/ Matrícula Total,5.951456311
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Mts2 de Inmuebles/ Matrícula Total,20.476190476
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Mts2 de Inmuebles/ Matrícula Total,3.418918919
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Mts2 de Inmuebles/ Matrícula Total,3.425894948
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Mts2 de Inmuebles/ Matrícula Total,4.870554765
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Mts2 de Inmuebles/ Matrícula Total,4.255319149
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Mts2 de Inmuebles/ Matrícula Total,8.407407407
(f) Centros de Formación Técnica,C.F.T. CENCO,Mts2 de Inmuebles/ Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Mts2 de Inmuebles/ Matrícula Total,3.921174082
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Mts2 de Inmuebles/ Matrícula Total,3.682986536
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Mts2 de Inmuebles/ Matrícula Total,62.714285714
(f) Centros de Formación Técnica,C.F.T. ALPES,Mts2 de Inmuebles/ Matrícula Total,7.210526316
(f) Centros de Formación Técnica,C.F.T ENAC,Mts2 de Inmuebles/ Matrícula Total,1.593339699
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Mts2 de Salas / Matrícula Total,1.815774959
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Mts2 de Salas / Matrícula Total,3.620567376
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Mts2 de Salas / Matrícula Total,0.448914432
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Mts2 de Salas / Matrícula Total,1.019026777
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Mts2 de Salas / Matrícula Total,0.517526993
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Mts2 de Salas / Matrícula Total,1.292343387
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Mts2 de Salas / Matrícula Total,1.125360231
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Mts2 de Salas / Matrícula Total,0.748279253
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Mts2 de Salas / Matrícula Total,3.152235199
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Mts2 de Salas / Matrícula Total,0.517961571
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Mts2 de Salas / Matrícula Total,0.433993399
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Mts2 de Salas / Matrícula Total,3.410714286
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INACAP,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ICEL,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Mts2 de Salas / Matrícula Total,1.033980583
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Mts2 de Salas / Matrícula Total,1.238095238
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Mts2 de Salas / Matrícula Total,0.867117117
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Mts2 de Salas / Matrícula Total,0.788892606
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Mts2 de Salas / Matrícula Total,1.194879090
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Mts2 de Salas / Matrícula Total,1.702127660
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Mts2 de Salas / Matrícula Total,2.055555556
(f) Centros de Formación Técnica,C.F.T. CENCO,Mts2 de Salas / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Mts2 de Salas / Matrícula Total,0.537013107
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Mts2 de Salas / Matrícula Total,1.310893513
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Mts2 de Salas / Matrícula Total,30.678571429
(f) Centros de Formación Técnica,C.F.T. ALPES,Mts2 de Salas / Matrícula Total,1.112781955
(f) Centros de Formación Técnica,C.F.T ENAC,Mts2 de Salas / Matrícula Total,0.268679876
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total / N° PC en Laboratorios,6.982028241
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total / N° PC en Laboratorios,1.492063492
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total / N° PC en Laboratorios,19.333333333
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total / N° PC en Laboratorios,4.455715060
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total / N° PC en Laboratorios,6.463671128
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total / N° PC en Laboratorios,13.903225806
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total / N° PC en Laboratorios,3.614583333
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total / N° PC en Laboratorios,7.823076923
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total / N° PC en Laboratorios,5.057026477
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total / N° PC en Laboratorios,19
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total / N° PC en Laboratorios,5.410714286
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total / N° PC en Laboratorios,4
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total / N° PC en Laboratorios,51.5
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total / N° PC en Laboratorios,1.75
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total / N° PC en Laboratorios,11.384615385
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total / N° PC en Laboratorios,12.611814346
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total / N° PC en Laboratorios,14.06
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total / N° PC en Laboratorios,7.833333333
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total / N° PC en Laboratorios,2.842105263
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total / N° PC en Laboratorios,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total / N° PC en Laboratorios,12.959330144
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / N° PC en Laboratorios,7.327354260
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total / N° PC en Laboratorios,0.198581560
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total / N° PC en Laboratorios,6.333333333
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total / N° PC en Laboratorios,20.139423077
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total/N° de Laboratorios,50.361111111
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total/N° de Laboratorios,17.625
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total/N° de Laboratorios,156.6
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total/N° de Laboratorios,44.460810811
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total/N° de Laboratorios,118.614035088
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total/N° de Laboratorios,61.571428571
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total/N° de Laboratorios,138.8
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total/N° de Laboratorios,81.36
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total/N° de Laboratorios,118.238095238
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total/N° de Laboratorios,99.75
